ID	length	molecular_weight	instability	hydrophobicity	aliphatic	pI	charge
QYW02029.1 endolysin endopeptidase [Stenotrophomonas phage Siara]	146	16054.51774	46.5945205479452	-0.241780821917808	94.1095890410959	10.2283556680646	5.21859409326589
QYW06104.1 L-alanyl-D-glutamate peptidase [Shewanella phage vB_SspS_KASIA]	131	14612.56104	10.981679389313	-0.489312977099237	79.618320610687	7.72595656933401	0.404286533136688
QZI91403.1 endolysin [Vibrio phage 340E47.2]	134	15348.72294	36.9731343283582	-0.605223880597015	72.7611940298507	10.2446096586799	8.465767646164
SMB97712.1 peptidase M15D vanX D-ala-D-ala dipeptidase [Hymenobacter roseosalivarius DSM 11622]	215	24374.67724	55.3781395348837	-0.188837209302326	86.3255813953488	5.77632893475648	-7.35220338399118
SPA50610.1 Endolysin [Cupriavidus taiwanensis]	127	14282.74364	2.29685039370079	-0.233858267716535	99.6850393700787	10.3889181702999	6.45897881171182
SQL69566.1 putative phage endolysin [Escherichia coli]	134	14601.69544	27.0559701492537	-0.164925373134328	94.7014925373134	8.50546001083938	1.30934110560949
TPW03708.1 MAG: phage endolysin [bacterium]	127	13999.10294	37.9007874015748	-0.107874015748032	90.7874015748032	11.7330989352069	7.37316180785568
UCR91803.1 putative endolysin [Escherichia phage ULINTec4]	114	12646.48624	34.530701754386	-0.429824561403509	70.0877192982456	9.72617733225617	8.23449539997761
UCR91858.1 putative endolysin [Escherichia phage ULINTec6]	114	12735.54784	27.780701754386	-0.33859649122807	69.2982456140351	9.76169412729348	8.14359988445122
UCR91915.1 putative endolysin [Escherichia phage ULINTec7]	114	12584.37444	37.0526315789474	-0.399122807017544	69.2982456140351	9.52065060414413	7.32835680192031
UDL14630.1 endolysin [Arthrobacter phage KeAlii]	492	52357.00454	38.1910569105691	-0.269512195121951	74.1666666666667	5.94194204083771	-9.05837090681915
UDY80755.1 tail protein [Geobacillus phage GR1]	488	55931.76164	37.6657786885246	-0.441188524590164	90.6352459016393	4.75061687126071	-15.5568670289519
UFJ83566.1 L alanyl D glutamate peptidase endolysin [Stenotrophomonas phage vB_SM_ytsc_ply2008005c]	134	15746.81424	25.9873134328358	-0.786567164179105	64.7761194029851	8.23635261170612	1.25375555152452
UIW13278.1 endolysin [Arthrobacter phage Crewmate]	484	50695.60524	41.7574380165289	-0.138429752066116	80.5165289256198	6.51244250793983	-5.88696160997801
UJQ87159.1 endolysin [Arthrobacter phage BaileyBlu]	278	30402.25884	38.3388489208633	-0.215467625899281	89.2086330935252	10.7527843122741	17.8292819253683
UNY39879.1 endolysin [Bacillus phage vB_BauM_KLEB27-3]	247	27312.34934	27.8473684210526	-0.646153846153846	66.0728744939271	10.3084032639657	22.2637734279575
UOF77240.1 l alanyl d glutamate peptidase endolysin [Caudoviricetes sp.]	108	12290.08074	26.4990740740741	-0.399074074074074	74.9074074074074	7.60310263445616	0.219251502496876
UOF78419.1 l alanyl d glutamate peptidase endolysin [Caudoviricetes sp.]	113	12849.67754	33.1920353982301	-0.354867256637168	75.2212389380531	8.05487810578426	1.00360854345833
UOF82080.1 l alanyl d glutamate peptidase endolysin [Caudoviricetes sp.]	118	13332.35794	21.8872881355932	-0.450847457627119	92.6271186440678	8.49197157161345	1.30640328393037
UOF82811.1 l alanyl d glutamate peptidase endolysin [Caudoviricetes sp.]	125	14197.42354	25.5512	-0.3792	92	9.13135423912225	2.4051303247545
UOJ53567.1 Sequence 22 from patent US 11136570	276	31118.60314	48.0978260869565	-0.89963768115942	53.2971014492754	11.1072568726976	39.8044730498233
UOJ53649.1 Sequence 120 from patent US 11136570	281	31325.57384	35.0914590747331	-0.769395017793594	56.8683274021352	10.7732492348066	29.3534861663366
UOK18342.1 endolysin [Arthrobacter phage BruhMoment]	311	33319.41824	23.4096463022508	-0.12572347266881	81.2540192926045	6.11741490662695	-7.0482792683361
UOW66280.1 L-alanyl-D-glutamate endopeptidase [Aeromonas phage vB_AspA_Bolek]	136	15164.38394	27.2948529411765	-0.392647058823529	81.7647058823529	9.65597209419103	3.1356404630121
UOW66340.1 L-alanyl-D-glutamate endopeptidase [Aeromonas phage vB_AspA_Lolek]	137	15023.33524	25.6408759124088	-0.163503649635037	77.5912408759124	8.50499804894503	2.00752104489502
UQS94804.1 endolysin [Microbacterium phage LesNorah]	322	34706.95044	29.6826086956522	-0.429503105590062	72.2049689440994	9.91512343162904	9.5756963788133
URC18061.1 endolysin [Arthrobacter phage Cole]	314	34205.46694	25.7146496815287	-0.34140127388535	72.6114649681529	6.74840853293366	-2.98691242076951
URQ05047.1 endolysin [Arthrobacter phage Iter]	321	33913.36964	32.402492211838	-0.132710280373832	85.7943925233645	7.82389476263248	0.76481722996324
USL85105.1 endolysin [Arthrobacter phage SWEP2]	487	51355.33494	40.7484599589322	-0.262833675564682	75.0308008213552	4.86978813785838	-19.7957180053765
UUG69984.1 endolysin [Arthrobacter phage Zucker]	328	35044.67274	32.2490853658537	-0.00914634146341465	79.4512195121951	7.0306318454882	-1.23591016286931
UVF60422.1 endolysin, protease M23 domain and cell wall binding domain [Microbacterium phage PineapplePizza]	211	21927.33714	19.5412322274881	-0.104265402843602	73.9336492890995	6.5720816159512	-4.80589367118039
UVK60167.1 endolysin, protease M23 domain [Arthrobacter phage Kels]	155	16347.97814	22.8341935483871	-0.392258064516129	71.8709677419355	5.90456323169715	-8.05170423752929
UVK60764.1 endolysin, protease M23 domain [Gordonia phage Bianmat]	277	29064.56584	17.5212996389892	-0.297833935018051	74.043321299639	9.52274252273403	4.72850012572965
UYL87135.1 endolysin [Microbacterium phage OscarSo]	282	31113.88694	40.1315602836879	-0.460992907801418	84.3617021276596	5.87278061334728	-6.36752760152789
UYL87395.1 endolysin [Arthrobacter phage Pureglobe5]	312	33427.43604	25.3467948717949	-0.078525641025641	75.9615384615385	6.22400683663708	-6.96033035521462
UYL87629.1 endolysin [Arthrobacter phage VResidence]	490	51621.35594	36.7626530612245	-0.202244897959184	78.3265306122449	5.29394261500037	-11.2409069971848
WBF54316.1 endolysin [Bacteroides phage vB_BfrS_UZM3]	131	14750.81244	21.4740458015267	-0.510687022900763	84.0458015267176	9.01155931734414	2.31253070348957
WBF79050.1 endolysin [Arthrobacter phage Hankly]	316	34301.14194	28.8579113924051	-0.39746835443038	71.9620253164557	4.56051377751754	-15.3432214832253
WBK39772.1 endolysin [Desulfofustis phage LS06-2018-MD01]	130	14589.58774	20.71	-0.243076923076923	90.7692307692308	5.72710340042734	-2.12303188750266
WBK39929.1 endolysin [Rhodobacteraceae phage LS06-2018-MD07]	149	17066.17024	23.1536912751678	-0.548993288590604	79.8657718120805	5.27109481984954	-4.68244212181187
WCQ87855.1 endolysin [Sorangium sp. Soce836]	346	37013.37864	55.4656069364162	-0.478901734104046	74.8843930635838	8.89123612544963	2.31213074389729
WCQ95104.1 endolysin [Sorangium sp. Soce836]	306	32579.55484	48.8921568627451	-0.130718954248366	82.3202614379085	4.83236660000692	-12.5523351605087
WCQ95398.1 endolysin [Sorangium sp. Soce836]	489	53263.14924	42.2910020449898	-0.311656441717791	65.0920245398773	4.89889467140287	-16.1331385059307
WGH21131.1 endolysin [Arthrobacter phage Cassia]	325	34536.00144	44.7723076923077	-0.147076923076923	84.7076923076923	6.31067593369198	-4.31673883663997
WIC89096.1 endolysin [Arthrobacter phage Kharcho]	281	29883.16674	33.4167259786477	-0.202135231316726	83.2740213523132	10.3410857847614	12.6639442230313
WJJ57722.1 putative endolysin [Proteus phage BigMira-UFV01]	117	13169.07274	21.1350427350427	-0.545299145299145	65.8119658119658	9.8395306618654	8.20825423366668
WJZ48266.1 endolysin [Synechococcus phage DSL-LC02]	368	39561.74954	41.0540760869565	-0.594021739130435	82.1195652173913	10.1207389601094	11.4681363813084
WKW85848.1 endolysin, protease C39 domain [Gordonia Phage PhinkBoden]	213	23360.49764	35.3014084507042	-0.327230046948357	71.5023474178404	9.36961259650656	5.63289901601825
WKW85849.1 endolysin, L-Ala-D-Glu peptidase domain [Gordonia Phage PhinkBoden]	308	34498.86594	26.3	-0.487987012987013	76.6883116883117	6.89168986001233	-1.45979464911608
WKW86023.1 endolysin, protease M15 domain [Gordonia Phage JonJames]	190	21154.74134	33.7384210526316	-0.405263157894737	68.3684210526316	7.61772530567883	0.339403720040189
WMY20590.1 M23 family metallopeptidase [Clostridioides difficile]	222	24655.87604	36.7545045045045	-0.581981981981982	85.045045045045	5.77665266673376	-3.79410226640965
WMY21715.1 M15 family metallopeptidase [Clostridioides difficile]	260	29685.54524	35.6707692307692	-0.769615384615385	68.5769230769231	9.39629209735831	6.15780559900624
WNN93670.1 endolysin [Arthrobacter phage CallinAllBarbz]	282	31020.07804	39.0049645390071	-0.311347517730496	85.2127659574468	11.0125741894162	24.733850397517
WNN95979.1 endolysin [Arthrobacter phage Hirko]	313	33994.29864	34.4693290734824	-0.366773162939297	66.1661341853035	8.68927854489773	3.55010110357915
WNO26073.1 endolysin [Arthrobacter phage Wildwest]	480	50658.96114	43.2439583333333	-0.154791666666667	79.9166666666667	4.71586641491956	-19.1454568888814
WNO29725.1 endolysin-like protein [Bacillus phage SDFMU_Pfc]	222	25114.96994	29.5693693693694	-0.374324324324324	89.1891891891892	9.64719568737961	8.03391953735417
WNO47357.1 endolysin [Vibrio phage vB_VibM_10AMN]	132	15250.42324	43.0871212121212	-0.439393939393939	83.4090909090909	9.18451453095939	2.36831978849402
WNT44591.1 endolysin, protease M23 domain [Arthrobacter phage Tillums]	220	23327.07974	33.0468181818182	-0.180909090909091	69.9090909090909	4.95009762918352	-11.9883755797844
WNT45374.1 endolysin [Arthrobacter phage MooKitty]	222	23381.71864	15.8004504504505	-0.346396396396396	66.3513513513514	10.8336934240592	18.541932796948
WNV48104.1 endolysin [Caulobacter phage GB2A]	155	17365.78014	36.2890322580645	-0.445806451612903	83.0322580645161	9.09087280174442	3.16409742741899
WPK40856.1 endolysin [Pseudomonas phage Knedl]	113	12865.29384	28.5796460176991	-0.788495575221239	56.1061946902655	8.83453941584454	1.55283279651614
WQJ51590.1 MAG: endolysin [phage Lak_Megaphage_RVC_AP3_GC26]	151	16898.44024	23.3834437086093	-0.486754966887417	90.3973509933775	10.2253107019403	11.1788634746255
WQJ51962.1 MAG: endolysin [phage Lak_Megaphage_RVC_AP3_GC31]	150	17069.71064	37.646	-0.502666666666667	96.2666666666667	10.2987312293819	9.21571073209279
WQN06429.1 endolysin [Escherichia phage vB-Eco-KMB43]	129	14718.12364	12.668992248062	-0.411627906976744	79.922480620155	9.81095858739632	5.39741634221938
WVR18096.1 endolysin [Burkholderia phage Bm1]	140	15029.09634	42.7514285714286	-0.0792857142857143	79.3571428571429	8.50559260368935	1.30684797414012
WVX87909.1 endolysin [Arthrobacter phage Berrie]	322	34648.15314	36.6108695652174	-0.219254658385093	87.6086956521739	6.72732755105634	-2.31799281674155
WVX88047.1 endolysin [Arthrobacter phage TforTroy]	321	34056.46384	37.7046728971963	-0.108411214953271	86.3239875389408	6.80253094067832	-2.22398496956521
WVX89729.1 endolysin protease M23 domain [Microbacterium phage Curie]	211	22001.56954	22.6563981042654	-0.160663507109005	72.5118483412322	6.72546501524777	-2.2629908179964
WWM22291.1 endolysin [Arthrobacter phage Eraser]	500	52418.78664	43.309	-0.1806	78.52	8.87775320567675	4.74295338057467
WXX03202.1 endolysin [Salmonella phage vB_SalP_SE29]	114	12654.53434	32.7359649122807	-0.366666666666667	76.0526315789474	9.74163580928011	8.14653530880188
XAI94573.1 endolysin [Pseudomonas phage vB_Pa-PAC4]	127	14149.21884	42.0692913385827	-0.266141732283465	88.2677165354331	9.86363088975331	3.46151932592812
XAY06606.1 endolysin [Paraconexibacter sp. AEG42_29]	406	41164.66464	22.256157635468	0.00665024630541872	75.9852216748768	9.81877879844844	9.6706897437015
XAY07253.1 endolysin [Paraconexibacter sp. AEG42_29]	345	36017.93264	44.3353623188406	-0.293333333333333	81.0434782608696	11.903700501764	20.4377770697591
XCI66383.1 MAG: endolysin [Caudoviricetes sp.]	142	15766.99994	48.3943661971831	-0.355633802816901	80.3521126760563	9.58245886051291	6.09347615367702
XCI68102.1 MAG: endolysin [uncultured phage]	137	15436.52814	48.7109489051095	-0.413868613138686	77.5912408759124	8.26822727115266	1.43714698493981
XDC48616.1 endolysin [Pseudomonas phage Baskent_P4_1]	134	15656.71734	25.0708955223881	-0.800746268656716	67.6865671641791	8.72428146818875	2.34215462428129
XEN13095.1 endolysin [Arthrobacter phage JuneStar]	495	52124.18944	36.4422222222222	-0.203030303030303	78.7272727272727	8.07717570408475	1.82924821062492
XEN18871.1 endolysin [Microbacterium phage PensacolaC28]	273	28799.58204	18.1509157509158	-0.336996336996337	71.8681318681319	10.550032138536	15.6633773574109
XEN19235.1 endolysin [Arthrobacter phage MissSwiss]	487	51381.78264	40.4402464065708	-0.189322381930185	79.3223819301848	4.87113815418545	-15.2435716915047
XGU06858.1 endolysin [Arthrobacter phage Sue2]	481	50836.47644	37.7823284823285	-0.0962577962577963	83.3679833679834	4.95031535083535	-15.1487476678322
XGU07820.1 endolysin protease M23 domain [Microbacterium phage Evcara]	210	21874.20764	16.9419047619048	-0.144761904761905	64.9523809523809	5.46717768782933	-6.3535239581438
YP_002003394.1 endolysin [Mycobacterium phage Predator]	318	35266.72914	34.1059748427673	-0.433018867924528	73.0188679245283	5.38378558547568	-6.55641161917108
YP_002221548.1 endolysin [Bacteroides phage B40-8]	132	14912.90044	28.6143939393939	-0.45530303030303	86.3636363636364	7.62437846253033	0.342079899614261
YP_004327143.1 endolysin [Pseudoalteromonas phage H105/1]	113	12721.42154	29.8247787610619	-0.43716814159292	68.9380530973451	9.138432814633	3.33731322304339
YP_004934318.1 endolysin [Yersinia phage phiR1-37]	119	13426.24414	31.4016806722689	-0.560504201680672	68.8235294117647	9.22027112597766	5.2107349429283
YP_004934730.1 endolysin [Gordonia phage GTE7]	275	29397.79234	33.0403636363636	-0.456	67.0545454545455	9.54614039009822	4.55375889161292
YP_006560353.1 endolysin [Nonlabens phage P12024S]	127	14709.99674	35.2905511811024	-0.668503937007874	69.1338582677165	10.1860456249579	11.1168784606194
YP_007004676.1 endolysin [Erwinia phage vB_EamM-Y2]	132	14934.14514	48.4204545454545	-0.318939393939394	75.3787878787879	9.26466003907185	2.31269491537962
YP_007007906.1 endolysin [Vibrio phage pVp-1]	129	14612.91654	24.8635658914729	-0.384496124031008	68.7596899224806	10.190896611473	12.054482013976
YP_007010689.1 endolysin [Pectobacterium phage PP1]	115	12634.30644	20.5895652173913	-0.566086956521739	63.5652173913043	9.88514573076188	8.29750703194202
YP_007517735.1 endolysin [Pelagibacter phage HTVC010P]	161	18065.30504	25.0372670807453	-0.642857142857143	70.2484472049689	5.73100731616029	-2.83771174743718
YP_007673455.1 endolysin [Cellulophaga phage phiST]	139	16259.66084	32.6906474820144	-0.859712230215827	64.5323741007194	10.0350813265316	8.33911231023124
YP_007674152.1 endolysin [Vibrio phage VBP47]	125	14520.53444	24.7328	-0.5136	80.4	5.59523050047347	-4.77469556073969
YP_007674297.1 endolysin [Pseudoalteromonas phage pYD6-A]	125	14274.22504	21.2	-0.436	74.16	6.34429164283118	-2.77853752878306
YP_008060500.1 endolysin [Burkholderia phage ST79]	149	15804.05294	28.9879194630872	0.0214765100671141	93.758389261745	9.32607375752813	3.33899257534498
YP_008433519.1 endolysin [Pseudomonas phage PaBG]	146	16128.44684	25.1917808219178	-0.302739726027397	92.1917808219178	10.0988283277864	4.19056055334616
YP_008857892.1 endolysin [Arthrobacter phage vB_ArS-ArV2]	310	33828.12904	43.9293548387097	-0.35	79.9032258064516	6.62685313093627	-4.95221728118971
YP_009004687.1 endolysin [Edwardsiella phage eiAU-183]	136	15268.22164	53.5	-0.527205882352941	70.9558823529412	9.21472602320895	2.31375746482908
YP_009008883.1 endolysin [Shewanella phage Spp001]	122	14317.42634	23.7868852459016	-0.800819672131148	69.5081967213115	9.80314903686099	6.40468383068124
YP_009009507.1 endolysin [Mycobacterium phage 32HC]	455	49043.97324	41.4782417582418	-0.469450549450549	67.1428571428571	8.21097232501909	2.80328220964383
YP_009009597.1 endolysin [Mycobacterium phage 39HC]	492	54111.67984	34.099593495935	-0.36260162601626	72.8252032520325	5.59899133431811	-12.2042639425956
YP_009102792.1 endolysin [Lelliottia phage phD2B]	116	12926.66824	30.6327586206897	-0.602586206896552	59.6551724137931	10.0892323037979	9.20850671342699
YP_009103932.1 endolysin [Shewanella sp. phage 3/49]	121	13719.70934	32.5099173553719	-0.266115702479339	93.3884297520661	9.55302542913428	2.18820162131681
YP_009187098.1 endolysin [Gordonia phage GTE8]	210	23345.37924	16.9128571428571	-0.228095238095238	84.5238095238095	5.24727254570811	-5.60077905527296
YP_009188000.1 endolysin [Mycobacterium phage Phlei]	495	55265.27364	39.8127272727273	-0.446868686868687	79.0909090909091	6.41840703079006	-3.64108974258949
YP_009195706.1 endolysin [Polaribacter phage P12002S]	118	13775.87854	28.9635593220339	-0.461864406779661	79.3220338983051	9.90670750321221	4.36858961929345
YP_009201023.1 endolysin [Mycobacterium phage TheloniousMonk]	485	54569.52884	36.74	-0.394226804123711	83.3814432989691	6.52158216065291	-4.30007920180632
YP_009204217.1 endolysin [Mycobacterium phage FlagStaff]	453	50656.89994	43.4406181015453	-0.49514348785872	74.3929359823399	5.10410076133482	-11.4764209393243
YP_009204466.1 endolysin [Tsukamurella phage TIN2]	281	30330.06434	31.2241992882562	-0.427046263345196	70.4982206405694	9.10964101734892	2.65129392461304
YP_009207510.1 endolysin [Vibrio phage phi 3]	127	14216.07214	40.6708661417323	-0.593700787401575	65.2755905511811	8.72081644814439	4.06247091781547
YP_009207671.1 endolysin [Mycobacterium phage Chadwick]	234	26792.55604	29.6230769230769	-0.525213675213675	70.4700854700855	8.04899578813838	1.28466280536702
YP_009209692.1 endolysin [Polaribacter phage P12002L]	128	14806.26214	17.85390625	-0.115625	92.890625	9.93828914851924	4.37018522699907
YP_009214797.1 endolysin [Tsukamurella phage TIN3]	298	31826.84324	31.5765100671141	-0.323154362416107	72.3489932885906	8.38718237576383	1.58552310603626
YP_009273602.1 endolysin [Gordonia phage GMA5]	262	29093.52974	21.3381679389313	-0.477099236641221	71.8702290076336	6.67935583741078	-1.71324920520095
YP_009276479.1 endolysin [Gordonia phage Cozz]	192	22090.68104	41.3135416666667	-0.51875	72.65625	6.26991178265836	-1.77966229635443
YP_009276745.1 endolysin [Gordonia phage Demosthenes]	287	30807.74204	33.0491289198606	-0.447386759581882	73.4494773519164	8.85424723635936	2.85658047674874
YP_009279959.1 endolysin [Morganella phage vB_MmoM_MP1]	127	14472.49004	35.4212598425197	-0.704724409448819	76.6929133858268	9.33201217358604	2.28348080969403
YP_009287500.1 endolysin [Gordonia phage Bantam]	214	23539.98204	52.9383177570094	-0.182710280373832	84.4392523364486	7.17762367558973	-0.604555835092342
YP_009287501.1 endolysin [Gordonia phage Bantam]	311	34690.86494	31.0209003215434	-0.47395498392283	74.4051446945338	5.26566115293066	-7.54655680422904
YP_009300985.1 endolysin [Gordonia phage Hotorobo]	278	29686.25604	22.5327338129496	-0.410431654676259	73.3812949640288	9.64100711598701	5.64145900045438
YP_009301460.1 endolysin [Gordonia phage Emalyn]	196	21999.43094	37.1173469387755	-0.476020408163265	67.7040816326531	6.26906804794192	-1.77821813895182
YP_009304350.1 endolysin [Gordonia phage Yeezy]	245	27220.35474	29.4685714285714	-0.514285714285714	66.530612244898	7.63076375989279	0.465158123400911
YP_009304464.1 endolysin [Salmonella phage BP12B]	116	12838.61784	42.7189655172414	-0.391379310344828	67.1551724137931	9.78366833215472	7.20938850368275
YP_009612289.1 endolysin [Agrobacterium phage Atu_ph07]	132	14793.08264	28.6992424242424	-0.365909090909091	80.4545454545455	9.82826916426206	5.39504990761606
YP_009620194.1 endolysin [Corynebacterium phage C3PO]	481	54024.50234	39.4692307692308	-0.510810810810811	70.8316008316008	5.6631424963474	-9.11806379455106
YP_009621416.1 endolysin [Vibrio phage Thalassa]	129	14561.92734	24.7790697674419	-0.453488372093023	68.8372093023256	10.3133968768572	13.0534170331997
YP_009622412.1 endolysin [Gordonia phage Troje]	196	21976.39904	36.6040816326531	-0.513265306122449	65.765306122449	6.53689623482397	-0.871309593970279
YP_009639755.1 endolysin [Corynebacterium phage phi674]	428	47073.41384	29.7724299065421	-0.435747663551402	74.088785046729	6.30251773539325	-8.64534403812606
YP_009786979.1 endolysin [Salinivibrio phage SMHB1]	137	15123.46614	32.3985401459854	-0.381021897810219	69.1970802919708	9.55995274540407	7.05840320515991
YP_009790351.1 endolysin [Shewanella phage SppYZU05]	122	13644.63364	28.9639344262295	-0.505737704918033	77.6229508196721	9.81790359367367	7.12096136618878
YP_009795500.1 endolysin [Gordonia phage BENtherdunthat]	177	19859.46604	51.9858757062147	-0.397175141242938	67.8531073446328	8.71478439182235	2.25010579393058
YP_009801664.1 endolysin [Gordonia phage Jace]	341	37694.51804	32.8302052785924	-0.198533724340176	82.1407624633431	5.8294262533604	-7.40014218683169
YP_009823000.1 endolysin [Rheinheimera phage vB_RspM_Barba18A]	120	13396.39514	42.6408333333333	-0.245833333333333	61.8333333333333	9.32719662075634	5.96423434715746
YP_009824802.1 endolysin [Gordonia phage SteveFrench]	276	29421.93164	21.5539855072464	-0.358333333333333	74.6376811594203	9.35909396539109	3.55509084150397
YP_009848410.1 endolysin [Rhodococcus phage Whack]	171	18352.62804	40.9152046783626	-0.301754385964912	66.7251461988304	6.50059608752362	-2.63490644515727
YP_009850997.1 endolysin [Proteus phage Myduc]	121	13504.32544	39.002479338843	-0.586776859504132	71.6528925619835	9.2056126725592	5.2110378435343
YP_009859342.1 endolysin [Pantoea phage vB_PagM_SSEM1]	132	14917.09654	51.7075757575758	-0.39469696969697	75.4545454545455	9.68519807184555	3.31110629445454
YP_009860188.1 endolysin [Leptospira phage LE1]	216	24328.99554	32.8060185185185	-0.294444444444444	93.7962962962963	9.87758848161687	6.65121911451044
YP_009876133.1 endolysin [Vibrio phage vB_VspP_pVa5]	120	13803.78574	9.6125	-0.473333333333333	72.3333333333333	6.91935733574632	-0.869780896335603
YP_009877495.1 endolysin [Escherichia phage ESSI2_ev040]	113	12794.41604	20.7256637168142	-0.547787610619469	66.5486725663717	9.43010245008363	2.28020655324617
YP_009880004.1 endolysin [Vibrio phage 1.097.O._10N.286.49.B3]	123	14009.78954	34.0479674796748	-0.413821138211382	81.7073170731707	4.90417598504064	-6.77809228878155
YP_009883345.1 endolysin [Salmonella phage SI7]	112	12614.08954	9.11875	-0.5625	68.0357142857143	7.83315082201305	0.372894078201323
YP_009884078.1 endolysin [Escherichia phage vB_EcoM_4HA13]	132	14771.91204	50.8030303030303	-0.26969696969697	84.1666666666667	8.50536158621655	1.31288472850061
YP_010001157.1 endolysin [Gordonia phage Toast]	237	25921.80754	25.510970464135	-0.448523206751055	64.7679324894515	6.13059676558801	-2.7408542040362
YP_010002598.1 endolysin [Gordonia phage Lilbeanie]	223	24449.96684	39.2094170403587	-0.173991031390135	89.3273542600897	9.20494369175476	4.24268853901659
YP_010012742.1 endolysin [Mycobacterium phage CELFI]	317	34765.74414	20.9656151419558	-0.422397476340694	75.0473186119874	5.22786130666273	-6.58090566129559
YP_010050893.1 endolysin [Gordonia phage Dardanus]	342	37965.86034	25.5008771929825	-0.332456140350877	70.7894736842105	9.03752483545233	3.86726953284565
YP_010052164.1 endolysin [Mycobacterium phage Fulbright]	456	49181.57994	39.4614035087719	-0.213377192982456	83.1140350877193	5.75631849667268	-4.77553486619205
YP_010059253.1 endolysin [Gordonia phage Skog]	219	24418.50664	47.513698630137	-0.311415525114155	78.8584474885845	6.00520616400718	-3.60029796921583
YP_010061536.1 endolysin [Mycobacterium phage Pharaoh]	450	50141.92864	25.9668888888889	-0.235333333333333	80.3555555555556	6.52295528928924	-2.68260472919954
YP_010061617.1 endolysin [Mycobacterium phage DarthPhader]	466	52387.07434	27.700643776824	-0.36824034334764	78.0042918454936	6.14146073157453	-7.22039590073057
YP_010061709.1 endolysin [Mycobacterium phage Refuge]	464	52088.08324	30.8463362068966	-0.286853448275862	80.4310344827586	6.19700715461044	-8.09157542747135
YP_010093372.1 endolysin [Vibrio phage 1.238.A._10N.261.52.F10]	125	14412.24504	42.5464	-0.8384	58.48	8.13776898932917	2.18106165695781
YP_010097449.1 endolysin [Gordonia phage Pleakley]	207	22964.93294	24.2	-0.241545893719807	75.9420289855072	5.98313337694595	-0.962987818007962
YP_010098118.1 endolysin [Gordonia phage Skysand]	210	23683.86664	17.72	-0.243809523809524	86.8095238095238	6.24100296639428	-3.50474853442188
YP_010110084.1 endolysin [Gordonia phage Clown]	237	25800.63734	23.6793248945148	-0.380168776371308	65.6118143459916	5.09432270811188	-5.8034127292451
YP_010112086.1 endolysin [uncultured phage cr52_1]	140	15780.94984	22.5621428571429	-0.436428571428571	96.0714285714286	6.54119610127059	-0.809118295777474
YP_010112853.1 endolysin [uncultured phage cr113_1]	138	15589.58334	30.854347826087	-0.499275362318841	97.536231884058	7.6501641126107	0.190016800649716
YP_010113190.1 endolysin [uncultured phage cr125_1]	132	15084.25824	30.9310606060606	-0.443939393939394	95.3787878787879	6.79876076102546	-0.773168537993895
YP_010246149.1 endolysin [Gordonia phage Rabbitrun]	249	26730.82434	34.1092369477912	0.0405622489959839	92.8112449799197	9.46808793302198	7.17962945812743
YP_010246280.1 endolysin [Gordonia phage Octobien14]	239	25599.37564	26.6644351464435	-0.0351464435146444	88.9539748953975	9.42993574851029	6.23632798250756
YP_010509729.1 endolysin [uncultured phage cr105_1]	133	15181.47004	21.6526315789474	-0.54812030075188	95.3383458646616	9.77155327415061	4.19627046745935
YP_010510368.1 endolysin [uncultured phage cr23_1]	132	14926.05804	17.0462121212121	-0.459090909090909	89.3939393939394	8.94323984073568	2.13078350468032
YP_010648618.1 endolysin [Gordonia phage GMA2]	231	25422.72314	41.7744588744589	-0.335064935064935	70.1298701298701	8.88291970328265	3.06138454706042
YP_010648815.1 endolysin [Gordonia phage Sixama]	223	24764.08314	26.9668161434978	-0.403587443946188	72.6008968609865	9.44863026094289	6.05816894239229
YP_010649399.1 endolysin [Arthrobacter phage Atraxa]	206	21532.00974	18.0019417475728	-0.176699029126214	78.6407766990291	10.8564701724804	16.3595221493768
YP_010652566.1 endolysin [Gordonia phage Bunnybear]	244	26630.98834	47.475	-0.231147540983607	80.8606557377049	5.36265510868312	-2.93102595770797
YP_010652719.1 endolysin [Gordonia phage ThankyouJordi]	235	25935.97414	25.6340425531915	-0.385106382978723	71.8297872340426	6.12831696972387	-2.80788598949511
YP_010655236.1 endolysin [Pseudoalteromonas phage vB_PspS-H40/1]	130	14399.24844	34.2238461538462	-0.262307692307692	78.0769230769231	6.34361211764168	-2.60055104100754
YP_010656769.1 endolysin [Aeromonas phage ZPAH14]	122	13353.50574	27.6139344262295	-0.25	78.4426229508197	10.1876803956964	8.21549035600935
YP_010663007.1 endolysin [Gordonia phage Pons]	195	21596.14234	37.6487179487179	-0.282564102564103	70.1538461538462	6.77496241269398	-0.902836488269475
YP_010664382.1 endolysin [Yersinia phage vB_YenM_324]	113	12626.12584	4.59557522123894	-0.454867256637168	73.4513274336283	8.93688590272954	1.28090882846173
YP_010667004.1 endolysin [Gordonia phage Mollymur]	215	23644.14784	46.8051162790698	-0.0679069767441861	94.4186046511628	8.10453766339225	1.54583939572649
YP_010667005.1 endolysin [Gordonia phage Mollymur]	310	34638.86634	23.7170967741935	-0.483548387096774	78.0967741935484	5.93237014384111	-5.46122556131769
YP_010670249.1 endolysin [Synechococcus phage S-SRM01]	233	26024.47254	30.7300429184549	-0.481545064377682	73.6051502145923	8.18854876955146	2.15271347723428
